#Denominación,Prog.,Econ.,Fecha,NIF,Nombre empresa,Descripción,Importe,Descuentos,
Fiestas populares y festejos. Fiestas y eventos populares municipales,338,22735,31/07/2014,B80923808,"ALQUILER SESPA.,S.L.","ALQUILER 4 JAIMAS APERITIVO POPULAR FIESTAS CORPUS APROBGADO Dº 1253/2014

 - NUMERO DE FAC.: 17E/2014 DE FECHA OPERACION: 04/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1326/2014","1.016,40","0,00",#NAME?
Fiestas populares y festejos. Fiestas y eventos populares municipales,338,22735,25/07/2014,B80923808,"ALQUILER SESPA.,S.L.","ORGANIZACION Y PRESENTACION APERITIVO POPULAR EN LA PLAZA MAYOR, APROBADO CON DECRETO 1368/14 - NUMERO DE FAC.: 19E/2014 DE FECHA OPERACION: 22/07/2014","7.381,00","0,00",#NAME?
Servicios Generales Otras reparaciones y mantenimientos,160,21102,29/08/2014,B83599951,"ALUMORA.,S.L.",REPARACION DE VENTANAS EDIFICIO C/ LA IGLESIA  - APROBADO POR DECRETO DE ALCALDIA Nº 1.613/2014 - NUMERO DE FAC.: 0618 DE FECHA OPERACION: 27/08/2014 Y FECHA REG. INTERVENCIÓN: 04/08/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1616/2014,"145,20","0,00",#NAME?
Servicios Generales Otras reparaciones y mantenimientos,160,21102,31/07/2014,B83599951,"ALUMORA.,S.L.","REPARACION DE VENTANA BATIENTE EN C/ LA IGLESIA, APROBADA CON DECRETO 1422/2014 - NUMERO DE FAC.: 0613 DE FECHA OPERACION: 31/07/2014 Y FECHA REG. INTERVENCIÓN: 15/07/2014","96,80","0,00",#NAME?
Servicios Generales.Suministro de material de ferreteria,160,22128,11/11/2014,B83599951,"ALUMORA.,S.L.","SUMINISTRO DE CREMONA CON CUADRADILLO, APROBADA CON DECRETO 2008/2014 - NUMERO DE FAC.: 0625 DE FECHA OPERACION: 27/10/2014 Y FECHA REG. INTERVENCIÓN: 15/10/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2075/2014","24,20","0,00",#NAME?
Educación..Reparación e instalación en colegios,320,21206,16/04/2014,B83599951,"ALUMORA.,S.L.","SUMINISTRO E INSTALACCION DE 10 MOSQUITERAS EN COLEGIO PUBLICO LAS CASTAÑERAS,APROBADA CON DECRETO 514/2014 - NUMERO DE FAC.: 0592 DE FECHA OPERACION: 18/03/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 640/2014","474,56","0,00",#NAME?
"Seguridad  y Protección Civil. Mantenimiento, maquinaria, instalacciones y utillaje",320,21301,09/07/2014,B83599951,"ALUMORA.,S.L.","SUMINSITRO E INSTALACCION DE KIT OSCILO-BATIENTE EN COLEGIO LEGAZPI, APROBADA CON DECRETO 1139/2014 - NUMERO DE FAC.: 0608 DE FECHA OPERACION: 13/06/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1248/2014","181,50","0,00",#NAME?
Deportes. Material suministros y otros deportes,340,22107,05/12/2014,A60647492,"AMERICA & EUROPEAN SPORTS, S.A.","SUMINSITRO DE CAUCHO PARA DEPORTES, APROBADA CON DECRETO 2284/2014 - NUMERO DE FAC.: 140796 DE FECHA OPERACION: 20/11/2014 Y FECHA REG. INTERVENCIÓN: 13/11/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2340/2014","433,18","0,00",#NAME?
Servicios Sociales..Programa de Emergencia Social,230,22759,27/11/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICA EXP SERVICIOS SOCIALES 2014/49 - SEGUN Dº 2115/2014,"250,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,11/11/2014,G80256597,AMPA C.P. EL TORREON,SUBVENCION AMPA CEIP EL TORREON PARA REALIZAR ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS SEGUN DECRETO 1916/2014,"9.298,00","0,00",#NAME?
Educación. AMPA Colegio público el Torreón,320,48006,11/11/2014,G80256597,AMPA C.P. EL TORREON,SUBVENCION NOMINATIVA AMPA CEIP EL TORREON SEGUN DECRETO 1917/2014,"7.432,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,24/09/2014,G84780188,AMPA CEIP FRANCISCO DE ORELLANA,SUBVENCION AMPA CEIP FRANCISCO ORELLANA PARA  ACTIVIDADES EXTRAESCOLARES SEGUN DECRETO 1721/2014,"5.920,00","0,00",#NAME?
Educación. AMPA Colegio público Fco. de Orellana,320,48004,30/05/2014,G84780188,AMPA CEIP FRANCISCO DE ORELLANA,SUBVENCION NOMINATIVA AMPA CEIP FRANCISCO DE ORELLANA SEGUN DECRETO 839/2014,"2.533,00","0,00",#NAME?
Educación. AMPA Colegio público Fco. de Orellana,320,48004,24/09/2014,G84780188,AMPA CEIP FRANCISCO DE ORELLANA,SUBVENCION NOMINATIVA AMPA CEIP FRANCISCO DE ORELLANA SEGUN DECRETO 1717/2014,"4.294,54","0,00",#NAME?
Educación. AMPA Colegio público Fco. de Orellana,320,48004,27/11/2014,G84780188,AMPA CEIP FRANCISCO DE ORELLANA,SUBVENCION NOMINATIVA AMPA CEIP FRANCISCO DE ORELLANA SEGUN DECRETO 2244/2014,"672,46","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,30/06/2014,G85173565,AMPA CEIP LEGAZPI,SUBVENCION AMPA CEIP LEGAZPI PARA REALIZAR ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS SEGUN DECRETO 994/2014,"1.854,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,18/07/2014,G85173565,AMPA CEIP LEGAZPI,SUBVENCION AMPA CEIP LEGAZPI PARA REALIZAR ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS SEGUN DECRETO 1229/2014,"2.179,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,11/11/2014,G85173565,AMPA CEIP LEGAZPI,SUBVENCION AMPA CEIP LEGAZPI PARA REALIZAR ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS SEGUN DECRETO 1915/2014,"2.000,00","0,00",#NAME?
Educación. AMPA Colegio público Legazpi,320,48005,30/04/2014,G85173565,AMPA CEIP LEGAZPI,SUBVENCION NOMINATIVA AMPA CEIP LEGAZPI SEGUN DECRETO 730/2014,"1.127,50","0,00",#NAME?
Educación. AMPA Colegio público Legazpi,320,48005,04/06/2014,G85173565,AMPA CEIP LEGAZPI,SUBVENCION NOMINATIVA AMPA CEIP LEGAZPI SEGUN DECRETO 988/2014,"155,00","0,00",#NAME?
Educación. AMPA Colegio público Legazpi,320,48005,09/07/2014,G85173565,AMPA CEIP LEGAZPI,SUBVENCION NOMINATIVA AMPA CEIP LEGAZPI SEGUN DECRETO 1223/2014,"5.082,50","0,00",#NAME?
Educación. AMPA Colegio Pasteur,320,48021,18/07/2014,G86891892,AMPA COLEGIO PASTEUR,SUBVENCION NOMINATIVA AMPA COLEGIO PASTEUR SEGUN DECRETO 1274/2014,"2.668,03","0,00",#NAME?
Educación. AMPA IES Secundaria,320,48001,06/03/2014,G83096479,AMPA IES GABRIELA MISTRAL,SUBVENCION NOMINATIVA AÑO 2013  JUSTIFICADO EN 2014 SEGUN DECRETO 270/2014,"679,77","0,00",#NAME?
Educación. AMPA IES Secundaria,320,48001,30/04/2014,G83096479,AMPA IES GABRIELA MISTRAL,SUBVENCION NOMINATIVA AMPA IES GABRIELA MISTRAL SEGUN DECRETO 726/2014,"1.771,15","0,00",#NAME?
Educación. AMPA IES Secundaria,320,48001,30/06/2014,G83096479,AMPA IES GABRIELA MISTRAL,SUBVENCION NOMINATIVA AMPA IES GABRIELA MISTRAL SEGUN DECRETO 1056/2014,"1.954,28","0,00",#NAME?
Educación. AMPA Colegio público Las Castañeras,320,48002,30/04/2014,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION NOMINATIVA AMPA CEIP LAS CASTAÑERAS SEGUN DECRETO 729/2014,"439,88","0,00",#NAME?
Educación. AMPA Colegio público Las Castañeras,320,48002,04/06/2014,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION NOMINATIVA AMPA CEIP LAS CASTAÑERAS SEGUN DECRETO 983/2014,"1.200,00","0,00",#NAME?
Educación. AMPA Colegio público Las Castañeras,320,48002,23/09/2014,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION NOMINATIVA AMPA CEIP LAS CASTAÑERAS SEGUN DECRETO 1648/2014,"2.161,49","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,04/06/2014,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION AMPA CEIP LAS CASTAÑERAS  ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS SEGUN DECRETO 991/2014,"1.986,88","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,30/06/2014,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION AMPA CEIP LAS CASTAÑERAS PARA REALIZAR ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS SEGUN DECRETO 1054/2014,"3.659,28","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,09/07/2014,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION AMPA CEIP LAS CASTAÑERAS ACTIVIDADES EXTRAESCOLARES SEGUN DECRETO 1224/2014,"592,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,24/09/2014,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION AMPA CEIP LAS CASTAÑERAS PARA ACTIVIDADES EXTRAESCOLARES SEGUN DECRETO 1722/2014,"2.000,00","0,00",#NAME?
Servicios Sociales..Programa de Emergencia Social,230,22759,27/11/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDAS ECONOMICAS EXP SERVICIOS SOCIALES 2014/66 - SEGUN Dº 2153/2014,"250,00","0,00",#NAME?
Servicios Sociales..Programa de Emergencia Social,230,22759,27/11/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDAS ECONOMICAS EXP SERVICIOS SOCIALES 2014/62 - SEGUN Dº 2146/2014,"200,00","0,00",#NAME?
Servicios Sociales..Programa de Emergencia Social,230,22759,27/11/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICA EXP SERVICIOS SOCIALES 2014/59 - SEGUN Dº 2138/2014,"350,00","0,00",#NAME?
Servicios Sociales..Programa de Emergencia Social,230,22759,27/11/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICA EXP SERVICIOS SOCIALES 2014/36  - SEGUN Dº 2076/2014,"200,00","0,00",#NAME?
Servicios Sociales..Programa de Emergencia Social,230,22759,12/12/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICAS SERVICIOS SOCIALES EXP 2014/105 - Dº 2250/2014 - APROBADO Dº 2318/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2319/2014,"150,00","0,00",#NAME?
Seguridad  y Protección Civil. Mantenimiento y reparación de vehículos,134,21400,08/05/2014,B81655433,ANARAF MOTOR S.L.,"REPARACION VEHICULO PROTECCION CIVIL E 6239 CWW, APROBADA CON DECRETO 701/2014 - NUMERO DE FAC.: TC1400203 DE FECHA OPERACION: 09/04/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 783/2014","322,75","0,00",#NAME?
Seguridad  y Protección Civil. Mantenimiento y reparación de vehículos,134,21400,31/07/2014,B81655433,ANARAF MOTOR S.L.,"REPARACION VEHICULO LAND ROVER MATRICULA M6065ZL, PROTECCION CIVIL ,APROBADA CON DECRETO 1422/2014 - NUMERO DE FAC.: TC1400411 DE FECHA OPERACION: 31/07/2014 Y FECHA REG. INTERVENCIÓN: 17/07/2014","1.966,10","0,00",#NAME?
Seguridad  y Protección Civil. Productividad,130,15000,10/10/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"PAGO  PRODUCTIVIDAD POLICÍA LOCAL  EJERCICIOS 2010 A 2012 - APROBADO POR PLENO EN RECONOCIMIENTO EXTRAJUDICIAL DE CRÉDITOS, Nº 9/2014 CON INFORME DESFAVORABLE INTERVENCION Nº 482 2014, ANGEL DIAZ RUIZ","200,00","32,90",#NAME?
Servicios Sociales..Programa de Emergencia Social,230,22759,27/11/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICA EXP SERVICIOS SOCIALES 2014/42 - SEGUN Dº 2082/2014,"400,00","0,00",#NAME?
Servicios Sociales..Programa de Emergencia Social,230,22759,27/11/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDAS ECONOMICAS EXP. SERVICIOS SOCIALES 2014/75- SEGUN Dº 2179/2014,"250,00","0,00",#NAME?
Seguridad y Protección Civil. Complemento específico,160,12101,13/02/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ANTICIPO A CUENTA DE NOMINA MES DE FEBRERO SEGUN DECRETO 225/2014,"300,00","0,00",#NAME?
Seguridad y Protección Civil. Complemento específico,160,12101,27/02/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,REINTEGRO ANTICIPO A CUENTA DE NOMINA MES DE FEBRERO,"-300,00","0,00",#NAME?
Servicios Sociales..Programa de Emergencia Social,230,22759,27/11/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICA EXP SERVICIOS SOCIALES 2014/29  - SEGUN Dº 1979/2014,"500,00","0,00",#NAME?
Servicios Sociales..Programa de Emergencia Social,230,22759,27/11/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDAS ECONOMICAS EXP SERVICIOS SOCIALES 2014/63 - SEGUN Dº 2148/2014,"110,00","0,00",#NAME?
Seguridad  y Protección Civil. Señalización,130,62305,23/12/2014,A78015880,"API MOVILIDAD , S.A.","BALIZAMIENTO DE GLORIETAS Y PASOS DE PEATONES, APROBADA CON DECRETO 2284/2014 - NUMERO DE FAC.: 287N140924 DE FECHA OPERACION: 20/11/2014 Y FECHA REG. INTERVENCIÓN: 19/11/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2340/2014","19.669,76","0,00",#NAME?
"Seguridad  y Protección Civil. Mantenimiento, maquinaria, instalacciones y utillaje",134,21301,07/08/2014,B86375037,APOYO Y SUMINISTROS MEDICOS S.L.,"MANTENIMIENTO Y CALIBRACION DE LOS DISPOSITIVOS DE MEDICION  MATERIAL MEDICO, APROBADA CON DECRETO 1422/2014 - NUMERO DE FAC.: 514028 DE FECHA OPERACION: 24/07/2014","605,90","0,00",#NAME?
"Seguridad  y Protección Civil. Mantenimiento, maquinaria, instalacciones y utillaje",134,21301,25/08/2014,B86375037,APOYO Y SUMINISTROS MEDICOS S.L.,"PAGO A AEAT DILIGENCIA DE EMBARGO Nº 281426301067P (MANTENIMIENTO DESFIBRILADOR PROTECCION CIVIL, APROBADA CON DECRETO 1537/2014 - NUMERO DE FAC.: 514038 DE FECHA OPERACION: 14/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1542/2014)","151,25","0,00",#NAME?
"Seguridad  y Protección Civil. Mantenimiento, maquinaria, instalacciones y utillaje",134,21301,25/08/2014,B86375037,APOYO Y SUMINISTROS MEDICOS S.L.,"PAGO A AEAT DILIGENCIA DE EMBARGO Nº 281426301067P (MANTENIMIENTO DESFIBRILADOR PROTECCION CIVIL, APROBADA CON DECRETO 1537/2014 - NUMERO DE FAC.: 514037 DE FECHA OPERACION: 14/08/2014 Y FECHA REG. INTERVENCIÓN: 30/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1542/2014)","520,30","0,00",#NAME?
"Seguridad  y Protección Civil. Mantenimiento, maquinaria, instalacciones y utillaje",340,21301,03/10/2014,B86375037,APOYO Y SUMINISTROS MEDICOS S.L.,DESFIBRILADORES Cª DEPORTES - APROBADO Dº 1714/2014  - NUMERO DE FAC.: 514040 DE FECHA OPERACION: 15/09/2014 Y FECHA REG. INTERVENCIÓN: 11/08/2014,"727,10","0,00",#NAME?
Seguridad  y Protección Civil. Otros gastos diversos,313,22699,12/06/2014,B37289923,"AQUIMISA.,S.L.","ANALISIS DE AGUA DE CONSUMO DE GRIFO SOLICITADO POR MANCOMUNIDAD,APROBADO CON DECRETO 981/2014 - NUMERO DE FAC.: A1403336 DE FECHA OPERACION: 12/06/2014","142,71","0,00",#NAME?
Tercera edad Gastos cultrales tercera edad,235,22623,11/03/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE ENERO TALLERES Y CURSOS TERCERA EDAD  - APROBADO POR DECRETO 340/2014 - NUMERO DE FAC.: A2140030 DE FECHA OPERACION: 25/02/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 265/2014,"102,96","0,00",#NAME?
Tercera edad Gastos cultrales tercera edad,235,22623,04/04/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE FEBRERO TALLERES Y CURSOS TERCERA EDAD - APROBADA POR DECRETO Nº 490/2014 - NUMERO DE FAC.: A/2140086 DE FECHA OPERACION: 14/03/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 493/2014,"102,96","0,00",#NAME?
Tercera edad Gastos cultrales tercera edad,235,22623,08/05/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE MARZO TALLERES Y CURSOS MUNICIPALES TERCERA EDAD  - APROBADA POR DECRETO Nº 752/2014 - NUMERO DE FAC.: A/2140138 DE FECHA OPERACION: 22/04/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 754/2014,"77,22","0,00",#NAME?
Tercera edad Gastos cultrales tercera edad,235,22623,05/06/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE ABRIL TALLERES Y CURSOS TERCERA EDAD  - APROBADA POR DECRETO Nº 1.044/2014 - NUMERO DE FAC.: A/2140185 DE FECHA OPERACION: 05/06/2014,"128,70","0,00",#NAME?
Tercera edad Gastos cultrales tercera edad,235,22623,03/07/2014,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/13 MES DE MAYO TALELRES Y CURSOS , TERCERA EDAD  - APROBADA POR DECRETO Nº 1.149/2014 - NUMERO DE FAC.: A/2140266 DE FECHA OPERACION: 16/06/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1150/2014","102,96","0,00",#NAME?
Tercera edad Gastos cultrales tercera edad,235,22623,31/07/2014,B19178961,"ARJE FORMACION, S.L.","EXPTE.  20/13 MES DE JUNIO TALLERES Y CURSOS CONCEJALIA DE TERCERA EDAD, APROBADA CON DECRETO 1316/2014 - NUMERO DE FAC.: A/20140314 DE FECHA OPERACION: 09/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1317/2014","77,22","0,00",#NAME?
Tercera edad Gastos cultrales tercera edad,235,22623,05/12/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13  MES DE OCTUBRE TALLERES Y CURSOS TERCERA EDAD  - APROBADA POR DECRETO Nº 2.303/2014 - NUMERO DE FAC.: A/2140423 DE FECHA OPERACION: 24/11/2014 Y FECHA REG. INTERVENCIÓN: 04/11/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2304/2014,"346,95","0,00",#NAME?
Mujer Area de Mujer,236,22618,11/03/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE ENERO TALLERES Y CURSOS CONCEJALIA DE MUJER  - APROBADO POR DECRETO 340/2014 - NUMERO DE FAC.: A/2140029 DE FECHA OPERACION: 25/02/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 265/2014,"424,71","0,00",#NAME?
Mujer Area de Mujer,236,22618,04/04/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13  FEBREROTALLERES Y CURSOS MUNICIPALES - MUJER - APROBADA POR DECRETO Nº 490/2014 - NUMERO DE FAC.: A/2140085 DE FECHA OPERACION: 14/03/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 493/2014,"720,72","0,00",#NAME?
Mujer Area de Mujer,236,22618,08/05/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE MARZO TALLERES Y CURSOS CONCEJALIA DE MUJER  - APROBADA POR DECRETO Nº 752/2014 - NUMERO DE FAC.: A/2140137 DE FECHA OPERACION: 22/04/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 754/2014,"682,11","0,00",#NAME?
Mujer Area de Mujer,236,22618,05/06/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE ABRIL TALLERES  Y CURSOS CONCEJALIA DE MUJER  - APROBADA POR DECRETO Nº 1.044/2014 - NUMERO DE FAC.: A/2140184 DE FECHA OPERACION: 05/06/2014,"707,85","0,00",#NAME?
Mujer Area de Mujer,236,22618,03/07/2014,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/13 MES DE MAYO CURSOS Y TALLERES , MUJER - APROBADA POR DECRETO Nº 1.149/2014 - NUMERO DE FAC.: A/2140265 DE FECHA OPERACION: 16/06/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1150/2014","514,80","0,00",#NAME?
Mujer Area de Mujer,236,22618,31/07/2014,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/13 MES DE JUNIO TALLERES Y CURSOS CONCEJALÍA DE MUJER, APROBADA CON DECRETO 1316/2014 - NUMERO DE FAC.: A/2140313 DE FECHA OPERACION: 09/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1317/2014","437,58","0,00",#NAME?
Mujer Area de Mujer,236,22618,05/12/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE OCTUBRE TALLERES Y CURSOS  CONCEJALIA DE MUJER  - APROBADA POR DECRETO Nº 2.303/2014 - NUMERO DE FAC.: A/2140422 DE FECHA OPERACION: 24/11/2014 Y FECHA REG. INTERVENCIÓN: 04/11/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2304/2014,"154,20","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,28/02/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE ENERO TALLERES Y CURSOS MUNICIPALES CONCEJALIA DE CULTURA - APROBADO POR DECRETO Nº 268/2014 - NUMERO DE FAC.: A/2140028 DE FECHA OPERACION: 13/02/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº271/2014,"4.234,23","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,04/04/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE FEBRERO TALLERES Y CURSOS MUNICIPALES - CULTURA - APROBADA POR DECRETO Nº 490/2014 - NUMERO DE FAC.: A/2140084 DE FECHA OPERACION: 17/03/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 493/2014,"4.749,03","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,08/05/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE MARZO TALLERES Y CURSOS MUNICIPALES CULTURA - APROBADA POR DECRETO Nº 752/2014 - NUMERO DE FAC.: A/2140136 DE FECHA OPERACION: 22/04/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 754/2014,"4.967,82","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,05/06/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 AMES DE ABRIL TALLERES Y CURSOS CULTURA  - APROBADA POR DECRETO Nº 1.044/2014 - NUMERO DE FAC.: A/2140183 DE FECHA OPERACION: 05/06/2014,"3.873,87","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,03/07/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE MAYO TALLERES Y CURSOS  CULTURA - APROBADA POR DECRETO Nº 1.149/14 - NUMERO DE FAC.: A/2140264 DE FECHA OPERACION: 16/06/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1150/2014,"4.761,90","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,31/07/2014,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/13  MES DE JUNIO TALLERES Y CURSOS, CONCEJALIA DE CULTURA, APROBADA CON DECRETO 1316/2014 - NUMERO DE FAC.: A/2140312 DE FECHA OPERACION: 09/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1317/2014","3.075,93","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,05/12/2014,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE OCTUBRE TALLERES Y CUROS CONCEJALIA DE CULTURA  - APROBADA POR DECRETO Nº 2.303/2014 - NUMERO DE FAC.: A2140421 DE FECHA OPERACION: 24/11/2014 Y FECHA REG. INTERVENCIÓN: 04/11/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2304/2014,"5.345,60","0,00",#NAME?
Fiestas populares y festejos. Plan de -subvenciones Locales (Participación Ciudadana,338,48015,30/05/2014,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,SUBVENCION CARROZAS Y COMPARSAS DE CARNAVAL 2014 PEÑA A LO LOCO SEGUN DECRETO 811/2014,"52,00","0,00",#NAME?
Infancia y Juventud Publicidad y propaganda,330,22602,11/11/2014,A02065498,"ARTES GRAFICAS SAN MIGUEL, S.A.",EXPTE. 14/14: FOLLETO CONCEJALIA DE CULTURA - APROBADA POR DECRETO Nº 2.059/2014 - NUMERO DE FAC.: FV140216 DE FECHA OPERACION: 30/10/2014 Y FECHA REG. INTERVENCIÓN: 08/10/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2060/2014,"3.962,40","0,00",#NAME?
Fiestas populares y festejos. Fiestas y eventos populares municipales,338,22735,23/12/2014,A02065498,"ARTES GRAFICAS SAN MIGUEL, S.A.",EXPTE. 14/14 FOLLETO 12 PAGINAS PUBLICIDAD INSTITUCIONAL DE LAS DISTINTAS CONCEJALIAS - APROBADA POR DECRETO Nº 2.456/2014 - NUMERO DE FAC.: FV140346 DE FECHA OPERACION: 12/12/2014 Y FECHA REG. INTERVENCIÓN: 01/12/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2457/2014,"1.955,36","0,00",#NAME?
