#Denominación,Prog.,Econ.,Fecha,NIF,Nombre empresa,Descripción,Importe,Descuentos,
Educación. AMPA Colegio público Las Castañeras,320,48002,21/11/2013,G83761478,AMPA LAS CASTAÑERAS,ADENDA CONVENIO SUBVENCION NOMINATIVA AMPA CEIP LAS CASTAÑERAS ( CAMPAMENTOS URBANOS EN LOS COLEGIOS) SEGUN DECRETO 2227/2013,"2.250,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,22/03/2013,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION ACTIVIDADES EXTRAESCOLARES CURSO 2012/2013 SEGUN DECRETO 561/2013,"1.528,52","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,20/05/2013,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION ACTIVIDADES EXTRAESCOLARES  LAS CASTAÑERAS SEGUN DECRETO 884/2013,"4.160,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,17/06/2013,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION ACTIVIDADES EXTRAESCOLARES CURSO 2012/2013 (PARTE DEL 2013). AMPA CEIP LAS CASTAÑERAS SEGUN DECRETO 1094/2013,"1.565,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,12/07/2013,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION ACTIVIDADES EXTRAESCOLARES AMPA CEIP LAS CASTAÑERAS SEGUN DECRETO 1331/2013,"2.289,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,22/07/2013,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION ACTIVIDADES EXTRAESCOLARES AMPA CEIP LAS CASTAÑERAS SEGUN DECRETO 1426/2013,"677,98","0,00",#NAME?
Cultura.Jornadas de Archiveros Municipales de Madrid,330,22648,18/07/2013,G28639326,ANABAD,COLABORADORES EN LAS XIX  JORNADAS DE ARCHIVOS MUNICIPALES  DIAS 23 Y 24 DE MAYO 2013 - NUMERO DE FAC.: 158/13 DE FECHA OPERACION: 18/07/2013,"1.155,84","0,00",#NAME?
Seguridad  y Protección Civil. Mantenimiento y reparación de vehículos,134,21400,28/05/2013,B81655433,ANARAF MOTOR S.L.,SEGURIDAD CIUDADANA VEHICULO  CITROEN M8097YV - NUMERO DE FAC.: TC1300322 DE FECHA OPERACION: 06/05/2013,"110,97","0,00",#NAME?
Seguridad  y Protección Civil. Mantenimiento y reparación de vehículos,134,21400,28/05/2013,B81655433,ANARAF MOTOR S.L.,REPARACION VEHICULO PROTECCION CIVIL MATRICULA M8097YV - NUMERO DE FAC.: TC1300334 DE FECHA OPERACION: 16/05/2013,"276,52","0,00",#NAME?
Seguridad  y Protección Civil. Otros gastos diversos,160,22699,26/12/2013,A78515202,"ANGEL Y FELI.,S.A.",PRODUCTOS DE MERCERIA  ACF SERVICIOS - NUMERO DE FAC.: 171 DE FECHA OPERACION: 26/12/2013,"5,50","0,00",#NAME?
Servicios Generales Indemnizaciones a particulares,160,22605,18/02/2013,B83533380,"ANSAFRE.,S..L.",COBRO FRANQUICIA POR DAÑOS POR AGUA POR SINIESTRO - NUMERO DE FAC.: 1300341 DE FECHA OPERACION: 13/02/2013,"150,00","0,00",#NAME?
Seguridad y Protección Civil. Complemento específico,160,12101,10/10/2013,,Este concepto recoge personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.,ANTICIPO DE NOMINA MES DE OCTUBRE SEGUN Dº 1997/2013,"300,00","0,00",#NAME?
Seguridad y Protección Civil. Complemento específico,160,12101,24/10/2013,,Este concepto recoge personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.,REINTEGRO ANTICIPO DE NOMINA MES DE OCTUBRE,"-300,00","0,00",#NAME?
Servicios Generales Indemnizaciones a particulares,160,22605,23/09/2013,,Este concepto recoge personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.,INDEMNIZACION PATRIMONIAL EXP  RRC/11-13 SEGUN Dº 1824/2013,"219,62","0,00",#NAME?
Servicios Generales Indemnizaciones a particulares,160,22605,20/12/2013,,Este concepto recoge personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.,INDENMIZACION PATRIMONIAL EXP RRC 15-13  APROBADO Dº 2400/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2466/2013,"113,00","0,00",#NAME?
Seguridad  y Protección Civil..Señalización,130,62305,23/04/2013,A78015880,"API MOVILIDAD , S.A.",EXPTE. 60/06: SUMINSITRO DE SEÑALES - APROBADO POR DECRETO Nº 820/2013 - NUMERO DE FAC.: 287N130188 DE FECHA OPERACION: 12/04/2013,"10.008,88","0,00",#NAME?
Seguridad  y Protección Civil..Señalización,130,62305,20/12/2013,A78015880,"API MOVILIDAD , S.A.",EXPTE. 60/06 SUMINISTRO DE SEÑALES -  APROBADA POR DECRETO Nº 2.468/2013 - NUMERO DE FAC.: 287N130815 DE FECHA OPERACION: 10/12/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2469/2013,"1.681,90","0,00",#NAME?
Servicios Generales Otras reparaciones y mantenimientos,160,21102,26/12/2013,A78015880,"API MOVILIDAD , S.A.","REPINTADO SEÑALIZACION DIVERSAS CALLES DEL MUNICIPIO,APROBADA CON DECRETO 2463/2013 - NUMERO DE FAC.: 287N130843 DE FECHA OPERACION: 09/12/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2573/2013","5.272,94","0,00",#NAME?
Seguridad  y Protección Civil. Otros gastos diversos,130,22699,08/05/2013,B83992099,"ARCO IRIS COMUNICACION GRAFICA Y PUBLICIDAD.,S.L.",SELLOS PRINTER SEGURIDAD CIUDADANA - NUMERO DE FAC.: 167 DE FECHA OPERACION: 08/05/2013,"132,02","0,00",#NAME?
Urbanismo..Acondicionamiento interior de El Torreón,151,68200,23/09/2013,B86105541,ARCOCEN CONSTRUCCIONES S.L.,"ACONDICIONAMIENTO INTERIOR DEL TORREON, APROBADA CON DECRETO 1747/2013 - NUMERO DE FAC.: 049 DE FECHA OPERACION: 23/09/2013","24.982,44","0,00",#NAME?
Tercera edad Gastos cultrales tercera edad,235,22623,04/12/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13  MES DE OCTUBRE TALLERES Y CURSOS TERCERA EDAD -  APROBADO POR DECRETO Nº 2.383/2013 - NUMERO DE FAC.: A/2130384 DE FECHA OPERACION: 27/11/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2384/2013,"128,70","0,00",#NAME?
Mujer Area de Mujer,236,22618,14/03/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 TALLERES Y CURSOS MES DE ENERO CONEJALIA DE MUJER - APROBADO POR DECRETO Nº 502/2013 - NUMERO DE FAC.: A/2130024 DE FECHA OPERACION: 05/03/2013,"759,50","0,00",#NAME?
Mujer Area de Mujer,236,22618,27/03/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 TALLERES Y CURSOS  MUJER MES DE FEBRERO - APROBADA POR DECREO Nº 619/2013 - NUMERO DE FAC.: A/2130061 DE FECHA OPERACION: 19/03/2013,"806,00","0,00",#NAME?
Mujer Area de Mujer,236,22618,23/04/2013,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/12  MES DE MARZO TALLERES Y CURSOS MUNICIPALES, CONCEJALIA DE MUJER  - APROBADO POR DECRETO Nº 820/2013 - NUMERO DE FAC.: A/2130107 DE FECHA OPERACION: 12/04/2013","558,00","0,00",#NAME?
Mujer Area de Mujer,236,22618,27/05/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 MES DE ABRIL TALLERES Y CURSOS CONCEJALÍA DE MUJER - APROBADO POR DECRETO Nº 1.080/2013 - NUMERO DE FAC.: A/2130148 DE FECHA OPERACION: 21/05/2013,"899,00","0,00",#NAME?
Mujer Area de Mujer,236,22618,04/07/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 MES DE MAYO ACTIVIDADES CONCEJALÍA DE MUJER - APROBADO POR DECRETO Nº 1.290/2013 - NUMERO DE FAC.: A/2130195 DE FECHA OPERACION: 18/06/2013,"759,50","0,00",#NAME?
Mujer Area de Mujer,236,22618,02/08/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 MES DE JUNIO TALLERES Y CURSOS -  CONCEJALIA DE MUJER - APROBADO POR Dº 1455/13 - NUMERO DE FAC.: A2130244 DE FECHA OPERACION: 10/07/2013,"697,50","0,00",#NAME?
Mujer Area de Mujer,236,22618,04/12/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13  MES DE OCTUBRE TALLERES  Y CURSOS MUJER - APROBADO POR DECRETO Nº 2.383/2013 - NUMERO DE FAC.: A/2130383 DE FECHA OPERACION: 27/11/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2384/2013,"553,41","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,27/02/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/2012 ENERO - TALLERES Y CURSOS MES DE ENERO CONCEJALÍA DE CULTURA - APROBADA POR DECRETO Nº 405/2013 - NUMERO DE FAC.: A/2130022 DE FECHA OPERACION: 20/02/2013,"5.665,25","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,27/03/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE.20/12 TALLERES Y CUROS MES DE FEBRERO- CULTURA - APROBADA POR DECREO Nº 619/2013 - NUMERO DE FAC.: A/2130059 DE FECHA OPERACION: 19/03/2013,"6.463,50","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,23/04/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 MES DE MARZO TALLERES Y CUROSS MUNICIPALES CONCEJALIA DE CULTURA  - APROBADO POR DECRETO Nº 820/2013 - NUMERO DE FAC.: A/2130105 DE FECHA OPERACION: 12/04/2013,"5.254,50","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,27/05/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 MES DE ABRIL TALLERES Y CURSOS  CONCELÍA DE CULTURA - APROBADO POR DECRETO Nº 1.080/2013 - NUMERO DE FAC.: A/2130146 DE FECHA OPERACION: 21/05/2013,"6.990,50","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,12/07/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 MES DE MAYO ACTIVIDADES CULTURA - APROBADO POR DECRETO Nº 1.335/2013 - NUMERO DE FAC.: A/2130193 DE FECHA OPERACION: 24/06/2013,"6.246,50","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,02/08/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 MES DE JUNIO TALLERES Y CURSOS MUNICIPALES CULTURA - APROBADO POR Dº 1455/2013 - NUMERO DE FAC.: A/2130242 DE FECHA OPERACION: 10/07/2013,"5.494,75","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,04/12/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE OCTUBRE TALLERES Y CURSOS CULTURA - APROBADA POR DECRETO Nº 2.308/2013 - NUMERO DE FAC.: A/2130352 DE FECHA OPERACION: 19/11/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2325/2013,"4.942,08","0,00",#NAME?
Educación. Taller de cultura enseñanza,340,22611,27/02/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 ENERO: TALLERES Y CUROS MES DE ENERO CONCEJALIA DE DEPORTES  - APROBADA POR DECRETO Nº 405/2013 - NUMERO DE FAC.: A/2130023 DE FECHA OPERACION: 20/02/2013,"1.023,00","0,00",#NAME?
Educación. Taller de cultura enseñanza,340,22611,02/04/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 TALLERES Y CURSOS MES DE FEBRERO DEPORTES - APROBADO POR DECRETO Nº 653/2013 - NUMERO DE FAC.: A/2130060 DE FECHA OPERACION: 20/03/2013,"1.116,00","0,00",#NAME?
Educación. Taller de cultura enseñanza,340,22611,23/04/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 MES DE MARZO TALLERES Y CURSOS MUNICIPALES CONCEJALÍA DE DEPROTES  - APROBADO POR DECRETO Nº 820/2013 - NUMERO DE FAC.: A/2130106 DE FECHA OPERACION: 12/04/2013,"744,00","0,00",#NAME?
Educación. Taller de cultura enseñanza,340,22611,28/05/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12  MES DE ABRIL TALLERES Y CURSOS  CONCEJALÍA DE DEPORTES - APROBADA POR DECRETO Nº 1.114/2013 - NUMERO DE FAC.: A/2130147 DE FECHA OPERACION: 24/05/2013,"1.255,50","0,00",#NAME?
Educación. Taller de cultura enseñanza,340,22611,12/07/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 MES DE MAYO ACTIVIDADES DEPORTES - APROBADO POR DECRETO Nº 1.335/2013 - NUMERO DE FAC.: A/2130194 DE FECHA OPERACION: 24/06/2013,"1.069,50","0,00",#NAME?
Educación. Taller de cultura enseñanza,340,22611,26/08/2013,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/12 MES DE JUNIO TALLERES Y CURSOS MUNICIPALES  DEPORTES - APROBADA POR DECRETO Nº 1.702/2013 - NUMERO DE FAC.: A/2130292 DE FECHA OPERACION: 20/08/2013,"837,00","0,00",#NAME?
Seguridad  y Protección Civil. Otros gastos diversos,235,22699,23/05/2013,B84047786,"ARTEXTURAS.,S.L.",12 TEJAS MANUALIDADES + ACRÍLICO BLANCO - NUMERO DE FAC.: 006-2013 DE FECHA OPERACION: 23/05/2013,"44,35","0,00",#NAME?
Seguridad  y Protección Civil. Otros gastos diversos,235,22699,23/05/2013,B84047786,"ARTEXTURAS.,S.L.",2 TEJAS MANUALIDADES + COLA DECOUPAGE - NUMERO DE FAC.: 009-2013 DE FECHA OPERACION: 23/05/2013,"14,85","0,00",#NAME?
Seguridad  y Protección Civil. Otros gastos diversos,235,22699,26/12/2013,B84047786,"ARTEXTURAS.,S.L.",MATERIAL MANUALIDADES  ACF TERCERA EDAD - NUMERO DE FAC.: 042/2013 DE FECHA OPERACION: 26/12/2013,"44,30","0,00",#NAME?
Seguridad  y Protección Civil. Otros gastos diversos,235,22699,26/12/2013,B84047786,"ARTEXTURAS.,S.L.",PINTURA ACRILICA COLOR  ACF TERCERA EDAD - NUMERO DE FAC.: 045/2013 DE FECHA OPERACION: 26/12/2013,"6,05","0,00",#NAME?
Seguridad  y Protección Civil. Otros gastos diversos,235,22699,26/12/2013,B84047786,"ARTEXTURAS.,S.L.",MATERIAL MANUALIDADES  ACF TERCERA EDAD - NUMERO DE FAC.: 049/2013 DE FECHA OPERACION: 26/12/2013,"35,05","0,00",#NAME?
Mujer Area de Mujer,236,22618,22/03/2013,B84047786,"ARTEXTURAS.,S.L.",SUMINSITRO OBSEQUIOS RECORDATORIOS XI SEMANA DE LA MUJER - NUMERO DE FAC.: 011-2013 DE FECHA OPERACION: 05/03/2013,"300,00","0,00",#NAME?
Fiestas populares y festejos. Fiestas y eventos populares municipales,338,22735,26/12/2013,B45420106,"ARTICULOS FIESTA Y REGALOS MURILLO.,S.L.",ARTICULOS DE FIESTA ACF FESTEJOS - NUMERO DE FAC.: 972 DE FECHA OPERACION: 26/12/2013,"604,40","0,00",#NAME?
"Seguridad  y Protección Civil. Mantenimiento, maquinaria, instalacciones y utillaje",160,21301,20/06/2013,,Este concepto recoge personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.,DESPLAZAMINETO DE UNA MAMPARA EN INTERVENCION - NUMERO DE FAC.: 14/013 DE FECHA OPERACION: 07/06/2013,"677,60","0,00",#NAME?
Seguridad  y Protección Civil. Otros gastos diversos,320,22699,26/12/2013,B84347087,ARTURO 2004 SL,BANDEJA REDONDA  ACF EDUCACIÓN - NUMERO DE FAC.: 201300285 DE FECHA OPERACION: 26/12/2013,"6,21","0,00",#NAME?
Seguridad  y Protección Civil. Publicidad y propaganda,912,22602,20/05/2013,B83019554,"ASESORES MOSTOLES GESTION, S.L.","EDICION 28,29, 30 Y 30 MES DE FEBRERO DEPORTE AL DIA MOSTOLES, INFORMES DESFAVORABLES DE INTERVENCION 175 y 2282013 - NUMERO DE FAC.: MD04-2013 DE FECHA OPERACION: 19/04/2013","2.420,00","0,00",#NAME?
Seguridad  y Protección Civil. Publicidad y propaganda,912,22602,20/05/2013,B83019554,"ASESORES MOSTOLES GESTION, S.L.","EDICION 32,33, 34 Y 35 MES DE MARZO DEPORTE AL DIA MOSTOLES, INFORMES DESFAVORABLES DE INTERVENCION 175 y 228/2013 - NUMERO DE FAC.: MD05-2013 DE FECHA OPERACION: 19/04/2013","2.420,00","0,00",#NAME?
Seguridad  y Protección Civil. Publicidad y propaganda,912,22602,20/05/2013,B83019554,"ASESORES MOSTOLES GESTION, S.L.","EDICION 24, 25, 26 Y 27 MES DE ENERO DEPORTE AL DIA MOSTOLES, INFORMES DESFAVORABLES DE INTERVENCION 175 y 228/2013 - NUMERO DE FAC.: MD03-2013 DE FECHA OPERACION: 19/04/2013","2.420,00","0,00",#NAME?
Seguridad  y Protección Civil. Publicidad y propaganda,912,22602,25/06/2013,B83019554,"ASESORES MOSTOLES GESTION, S.L.","EDICION  36,37,38 Y 39 MES DE ABRIL -INF. DESFAVO. INTERV. 277/13 - NUMERO DE FAC.: MD07-2013 DE FECHA OPERACION: 16/05/2013","2.420,00","0,00",#NAME?
Tercera edad Gastos cultrales tercera edad,235,22623,20/06/2013,G85970002,ASOCIACION AEDAS DE DOCENTES Y ARTISTAS,ACTIVIDAD EDUCATIVA DE MAYORES - NUMERO DE FAC.: 1505/13 DE FECHA OPERACION: 07/06/2013,"200,00","0,00",#NAME?
Cultura. Subvención Coral arroyomolinos,330,48008,12/07/2013,G82912189,ASOCIACION AMIGOS DE LA MUSICA DE ARROYOMOLINOS,SUBVENCION ASOCIACION CULTURAL AMIGOS DE LA MUSICA SEGUN DECRETO 1324/2013,"3.267,00","0,00",#NAME?
Cultura. Actividades culturales,330,22609,22/03/2013,G83800706,ASOCIACION AMIGOS DEL TEATRO,"REPRESENTACION COMEDIA ""MELOCOTON EN ALMIBAR"" DIA 26/01/2013 - NUMERO DE FAC.: 2013-03 DE FECHA OPERACION: 25/02/2013","300,00","0,00",#NAME?
Servicios sociales..Otras subvenciones,230,48099,29/11/2013,G28895217,ASOCIACION AYUDALE A CAMINAR,AYUDA ASOCIACION AYUDALE A CAMINAR SEGUN DECRETO 2328/2013,"100,00","0,00",#NAME?
Fiestas populares y festejos. Fiestas y eventos populares municipales,338,22735,22/03/2013,G45075355,ASOCIACION CULTURAL VERACRUZ,CHARANGA ENTIERRO DE LA SARDINA - NUMERO DE FAC.: 1 DE FECHA OPERACION: 22/02/2013,"600,00","0,00",#NAME?
Fiestas populares y festejos. Fiestas y eventos populares municipales,338,22735,18/07/2013,G45075355,ASOCIACION CULTURAL VERACRUZ,AMENIZAR FIESTAS CORPUS 2013 - NUMERO DE FAC.: 5 DE FECHA OPERACION: 18/07/2013,"1.150,00","0,00",#NAME?
Deportes..Festejos deportivos,340,22614,05/07/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,ARBITRAJES Y ORGANIZACION FUTBOL 7 DIAS 25 Y 26 DE MAYO DE 2013 - INF. DESFAVO INTERVENCION 355/13 -NUMERO DE FAC.: 95-12/13 DE FECHA OPERACION: 27/06/2013,"2.308,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,22/03/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,COLABORACION ARBITRAJES  FUTBOL SALA PROGRAMA DEUCO - NUMERO DE FAC.: 78-12/13 DE FECHA OPERACION: 05/03/13  -INF. INTERV. DESFAVORABLE 94/13-,"80,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,22/03/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,ARBITRAJKES FUTBOL SIETE MES DE ENERO - NUMERO DE FAC.: 76/12/13 DE FECHA OPERACION: 05/03/13  -INF. INTERV. DESFAVORABLE 94/13-,"1.332,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,22/03/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,ARBITRAJES FUTBOL SALA MES DE ENERO 2013 - NUMERO DE FAC.: 77-12/13 DE FECHA OPERACION: 05/03/13  -INF. INTERV. DESFAVORABLE 94/13-,"888,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,11/04/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,SERVICIO DE ARBITRAJES FUTBOL SIETE MES DE FEBRERO - NUMERO DE FAC.: 79/12/13 DE FECHA OPERACION: 20/03/2013 -INF. INTERV. DESFAVORABLE 127/13-,"1.776,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,11/04/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,SERVICO DE AARBITRAJES FUTBOL SALA PROGRAMA DEUCO MES DE FEBRERO - NUMERO DE FAC.: 82-12/13 DE FECHA OPERACION: 20/03/2013 -INF. INTERV. DESFAVORABLE 127/13-,"220,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,11/04/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,SERVICIO DE ARBITARJES FUTBOL SALA MES DE FEBRERO - NUMERO DE FAC.: 80-12/13 DE FECHA OPERACION: 20/03/2013 -INF. INTERV. DESFAVORABLE 127/13-,"888,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,30/04/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,ARBITRAJES FUTBOL SIETE MES DE MARZO 2013 - NUMERO DE FAC.: 83/12/13 DE FECHA OPERACION: 15/04/2013 -INFORME DE INTERVENCIÓN 184/13 DESFAVORABLE-,"1.776,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,30/04/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,ARBITRAJES DE FUTBOL SALA PROGRAMA DEUCO MES DE MARZO - NUMERO DE FAC.: 86-12/13 DE FECHA OPERACION: 15/04/2013 -INFORME DE INTERVENCIÓN 184/13 DESFAVORABLE-,"160,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,30/04/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,ARBITRAJES DUTBOL SALA MES DE MARZO - NUMERO DE FAC.: 84-12/13 DE FECHA OPERACION: 15/04/2013 -INFORME DE INTERVENCIÓN 184/13 DESFAVORABLE-,"1.110,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,28/05/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,ARBITRAJES FUTBOL SIETE- ABRIL 2013 - INFORME DESFAVO INTERVENCION 251/13 - APROBADO Dº ALCALDIA 1041/13 - NUMERO DE FAC.: 87/12/13 DE FECHA OPERACION: 14/05/2013,"1.628,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,28/05/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,"ARBITRAJES FUTBOL SALA ""PROGRAMA DEUCO"" - DEL 1 AL 27 ABRIL 2013 - INFORME DESFAVO INTERVENCION 251/13 - APROBADO Dº ALCALDIA 1041/13 - NUMERO DE FAC.: 90-12/13 DE FECHA OPERACION: 14/05/2013","200,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,28/05/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,ARBITRAJES FUTBOL SALA ABRIL 2013 -  INFORME DESFAVO INTERVENCION 251/13 - APROBADO Dº ALCALDIA 1041/13 -NUMERO DE FAC.: 88-12/13 DE FECHA OPERACION: 14/05/2013,"1.110,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,27/06/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,"ARBITRAJES FUTBOL SALA TORNEO ""PROGRAMA DEUCO"" DEL 1 AL 27 DE MAYO - INF. DESFAVO INTERVENCION 329/2013-  NUMERO DE FAC.: 94-12/13 DE FECHA OPERACION: 11/06/2013","100,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,27/06/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,ARBITRAJES FUTBOL SALA TORNEO DE ARROYOMOLINOS MES DE MAYO -  INF. DESFAVO INTERVENCION 329/2013- NUMERO DE FAC.: 93-12/13 DE FECHA OPERACION: 11/06/2013,"111,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,27/06/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,ARBITRAJES FUTBOL SIETE TORNEO DE ARROYOMOLINOS - MAYO - INF. DESFAVO INTERVENCION 329/2013- NUMERO DE FAC.: 92/12/13 DE FECHA OPERACION: 11/06/2013,"259,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,08/11/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,"ARBITRAJES FUTBOL SALA TORNEO ""PROGRAMA DEUCO"" DEL 1 AL 30 DE JUNIO 2013 - INFORME DESFAVO INTERVENCION 550/2013 - APROBADO Dº 2193/2013 - NUMERO DE FAC.: 96-12/13 DE FECHA OPERACION: 05/11/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2194/2013","60,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,08/11/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,GESTION DEPORTIVA CAMPEONATO FUTBOL SALA Y FUTBOL SIETE MES DE SEPTIEMBRE - INFORME DESFAVO INTERVENCION 550/13 - APROABADO Dº 2193/13 - NUMERO DE FAC.: 97-13/14 DE FECHA OPERACION: 05/11/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2194/2013,"350,00","0,00",#NAME?
Deportes. Arbitrajes,340,22732,12/12/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,GESTION DEPORTIVA CAMPEONATO FUTBOL SALA Y FUTBOL SIETE - OCTUBRE- INFORME DESFAVO. INTERVENCION 619/2013- APROBADO Dº ALCALDIA 2332/2013 - NUMERO DE FAC.: 98-13/14 DE FECHA OPERACION: 20/11/2013 Y DECRETO DE ORDENACIÓN DE PAGO Nº 2337/2013,"350,00","0,00",#NAME?
Deportes. Empresas deportivas,340,22733,22/03/2013,G83159905,ASOCIACION DE ARBITROS DE FUTBOL Y FUTBOL SALA ZONA SUR,GESTION DEPORTIVA  FUTBOL SALA Y FUTBOL SIETE MES DE ENERO - INF. DESFAVORABLE INTERVENCION 94/13 - NUMERO DE FAC.: 75-12/13 DE FECHA OPERACION: 05/03/2013,"600,00","0,00",#NAME?
