#Denominación,Prog.,Econ.,Fecha,NIF,Nombre empresa,Descripción,Importe,Descuentos,
Deportes. Gala del deporte,340,22645,04/03/2015,B80923808,"ALQUILER SESPA.,S.L.","SERVICIO DE COCTEL PARA ASISTENTES A LA GALA DEL DEPORTE DIA 30/01/2015, APROBADO CON DECRETO 218/2015 - NUMERO DE FAC.: 3E/2015 DE FECHA OPERACION: 10/02/2015 Y FECHA REG. INTERVENCIÓN: 05/02/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 227/2015","1.694,00","0,00",#NAME?
Organos de gobierno. Otros gastos institucionales,912,22608,18/12/2015,B80923808,"ALQUILER SESPA.,S.L.",AGAPE CEREMONIABENDICION PRIMERA PIEDRA NUEVA IGLESIA.APROBADO CON DECRETO 2508/2015 - NUMERO DE FAC.: 25E/2015 DE FECHA OPERACION: 26/11/2015 Y FECHA REG. INTERVENCIÓN: 26/11/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2570/2015,"600,00","0,00",#NAME?
Deportes. Otras reparaciones y mantenimientos,9201,21102,05/08/2015,B83599951,"ALUMORA.,S.L.","REPARACION DE VENTANA EN NAVE SERVICIOS GENERALES, APROBADA CON DECRETO  1515/2015 - NUMERO DE FAC.: 0651 DE FECHA OPERACION: 15/07/2015 Y FECHA REG. INTERVENCIÓN: 26/06/2015 Y DECRETO ORDENACION DE PAGO Nº 1613/2015, DE 27 DE JULIO","508,20","0,00",#NAME?
Deportes. Material suministros y otros deportes,340,22107,12/05/2015,A60647492,"AMERICA & EUROPEAN SPORTS, S.A.","SUMINISTRO DE BALONES, APROBADA CON DECRETO 751/2015 - NUMERO DE FAC.: 150181 DE FECHA OPERACION: 10/04/2015 Y FECHA REG. INTERVENCIÓN: 07/04/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 792/2015","567,79","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,29/04/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDAS SERVICIOS SOCIALES SEGUN Dº CONCESION 472/2015 - Dº APROBACION PAGO 778/2015 Y Dº ORDENACION PAGO 779/2015,"250,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,08/07/2015,G80256597,AMPA C.P. EL TORREON,CONVENIO DE COLABORACION AMPA CEIP EL TORREON PARA REALIZAR ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS - APROBADO POR DECRETO 1358/2015,"8.220,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,30/12/2015,G80256597,AMPA C.P. EL TORREON,SUBVENCION AMPA CEIP EL TORREON PARA REALIZAR ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS APROBADO POR DECRETO 2700/2015,"2.000,00","0,00",#NAME?
Educación. AMPA Colegio público el Torreón,320,48006,08/07/2015,G80256597,AMPA C.P. EL TORREON,CONVENIO DE COLABORACION SUBVENCION NOMINATIVA AMPA CEIP EL TORREON - APROBADO POR DECRETO 1351/2015,"7.500,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,29/05/2015,G84780188,AMPA CEIP FRANCISCO DE ORELLANA,SUBVENCION AMPA CEIP FRANCISCO ORELLANA ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS SEGUN DECRETO 985/2015,"3.739,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,14/07/2015,G84780188,AMPA CEIP FRANCISCO DE ORELLANA,CONVENIO DE COLABORACION AMPA CEIP FRANCISCO ORELLANA ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS - APROBADO SEGUN DECRETO 1386/2015,"2.516,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,30/12/2015,G84780188,AMPA CEIP FRANCISCO DE ORELLANA,SUBVENCION AMPA CEIP FRANCISCO ORELLANA ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS SEGUN DECRETO 2821/2015,"3.965,00","0,00",#NAME?
Educación. AMPA Colegio público Fco. de Orellana,320,48004,18/05/2015,G84780188,AMPA CEIP FRANCISCO DE ORELLANA,SUBVENCION NOMINATIVA AMPA CEIP FRANCISCO DE ORELLANA SEGUN DECRETO 932/2015,"2.249,60","0,00",#NAME?
Educación. AMPA Colegio público Fco. de Orellana,320,48004,14/07/2015,G84780188,AMPA CEIP FRANCISCO DE ORELLANA,"CONVENIO DE COLABORACION SUBVENCION NOMINATIVA AMPA CEIP FRANCISCO DE ORELLANA - APROBACION, RECONOCIMIENTO Y ORDENACION DEL PAGO SEGUN DECRETO 1382/2015","3.722,00","0,00",#NAME?
Educación. AMPA Colegio público Fco. de Orellana,320,48004,30/12/2015,G84780188,AMPA CEIP FRANCISCO DE ORELLANA,SUBVENCION NOMINATIVA AMPA CEIP FRANCISCO DE ORELLANA SEGUN DECRETO 2823/2015,"1.028,46","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,19/05/2015,G85173565,AMPA CEIP LEGAZPI,SUBVENCION AMPA CEIP LEGAZPI PARA REALIZAR ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS SEGUN DECRETO 940/2015,"1.644,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,08/07/2015,G85173565,AMPA CEIP LEGAZPI,CONVENIO DE COLABORACION AMPA CEIP LEGAZPI PARA REALIZAR ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS - APROBADO POR DECRETO 1338/2015,"2.572,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,14/07/2015,G85173565,AMPA CEIP LEGAZPI,"CONVENIO DE COLABORACION AMPA CEIP LEGAZPI PARA REALIZAR ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS - APROBACION, RECONOCIMIENTO Y ORDENACION DEL PAGO POR DECRETO 1397/2015","729,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,30/12/2015,G85173565,AMPA CEIP LEGAZPI,SUBVENCION AMPA CEIP LEGAZPI PARA REALIZAR ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN COLEGIOS PUBLICOS SEGUN DECRETO 2825/2015,"1.979,99","0,00",#NAME?
Educación. AMPA Colegio público Legazpi,320,48005,14/07/2015,G85173565,AMPA CEIP LEGAZPI,"CONVENIO DE COLABORACION SUBVENCION NOMINATIVA AMPA CEIP LEGAZPI - APROBACION, RECONOCIMIENTO Y ORDENACION DEL PAGO PO R DECRETO 1402/2015","2.576,00","0,00",#NAME?
Educación. AMPA Colegio público Legazpi,320,48005,14/07/2015,G85173565,AMPA CEIP LEGAZPI,"CONVENIO DE COLABORACION SUBVENCION NOMINATIVA AMPA CEIP LEGAZPI - APROBACION, RECONOCIMIENTO Y ORDENACION DEL PAGO POR DECRETO 1349/2015","2.506,00","0,00",#NAME?
Educación. AMPA Colegio público Legazpi,320,48005,30/12/2015,G85173565,AMPA CEIP LEGAZPI,SUBVENCION NOMINATIVA AMPA CEIP LEGAZPI SEGUN DECRETO 2824/2015,"1.375,00","0,00",#NAME?
Educación. AMPA Colegio Pasteur,320,48021,29/05/2015,G86891892,AMPA COLEGIO PASTEUR,SUBVENCION NOMINATIVA AMPA PASTEUR SEGUN DECRETO 1016/2015,"825,00","0,00",#NAME?
Educación. AMPA Colegio Pasteur,320,48021,14/07/2015,G86891892,AMPA COLEGIO PASTEUR,"ANEXO AL CONVENIO DE COLABORACION ENTRE EL AYUNTAMIENTO D4E ARROYOMOLINOS Y EL AMPA DEL COLEGIO PASTEUR - APROBACION, RECONOCIMIENTO Y ORDENACION DEL PAGO POR DECRETO 1390/2015","3.513,29","0,00",#NAME?
Educación. AMPA Colegio Pasteur,320,48021,30/12/2015,G86891892,AMPA COLEGIO PASTEUR,SUBVENCION AMPA DEL COLEGIO PASTEUR SEGUN DECRETO 2818/2015,"1.850,00","0,00",#NAME?
Educación. AMPA IES  Gonzalo Chacon,320,48019,29/06/2015,G86578697,AMPA IES  2 GONZALO CHACON,SUBVENCION  CONVENIO DE COLABORACION ENTRE EL AYUNTAMIENTO Y EL AMPA IES GONZALO CHACON - ACTIVIDADES LUDICOFESTIVAS - SEGUN DECRETO 1284/2015,"198,00","0,00",#NAME?
Educación. AMPA IES  Gonzalo Chacon,320,48019,14/07/2015,G86578697,AMPA IES  2 GONZALO CHACON,"ANEXO CONVENIO DE COLABORACION ENTRE EL AYUNTAMIENTO Y EL AMPA IES GONZALO CHACON - APROBACION, RECONOCIMIENTO Y ORDENACION DEL PAGO POR DECRETO 1393/2015","1.160,00","0,00",#NAME?
Educación. AMPA IES  Gonzalo Chacon,320,48019,08/10/2015,G86578697,AMPA IES  2 GONZALO CHACON,SUBVENCION AMPA IES GONZALO CHACON SEGUN DECRETO 1928/2015,"1.259,75","0,00",#NAME?
Educación. AMPA IES  Gonzalo Chacon,320,48019,17/12/2015,G86578697,AMPA IES  2 GONZALO CHACON,SUBVENCION AMPA IES GONZALO CHACON SEGUN DECRETO 2440/2015,"2.025,58","0,00",#NAME?
Educación. AMPA IES Secundaria,320,48001,23/07/2015,G83096479,AMPA IES GABRIELA MISTRAL,"CONVENIO DE COLABORACION SUBVENCION NOMINATIVA AMPA IES GABRIELA MISTRAL - APROBAR, ORDENAR Y EFECTUAR EL PAGO POR DECRETO 1443/2015","3.380,88","0,00",#NAME?
Educación. AMPA IES Secundaria,320,48001,20/11/2015,G83096479,AMPA IES GABRIELA MISTRAL,SUBVENCION NOMINATIVA AMPA IES GABRIELA MISTRAL SEGUN DECRETO 2350/2015,"1.635,08","0,00",#NAME?
Educación. AMPA Colegio público Las Castañeras,320,48002,25/03/2015,G83761478,AMPA LAS CASTAÑERAS,"SUBVENCIÓN NOMINATIVA AMPA CEIP LAS CASTAÑERAS, SEGÚN INFORME DE INTERVENCIÓN Nº 55/2015 APROBADO REC 1/15 SEGUN ACUERDO DE PLENO DE 26/02/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 441/2015","110,12","0,00",#NAME?
Educación. AMPA Colegio público Las Castañeras,320,48002,18/05/2015,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION NOMINATIVA AMPA CEIP LAS CASTAÑERAS SEGUN DECRETO 930/2015,"3.075,66","0,00",#NAME?
Educación. AMPA Colegio público Las Castañeras,320,48002,08/07/2015,G83761478,AMPA LAS CASTAÑERAS,CONVENIO DE COLABORACION SUBVENCION NOMINATIVA AMPA CEIP LAS CASTAÑERAS - APROBADO POR DECRETO 1337/2015,"2.000,00","0,00",#NAME?
Educación. AMPA Colegio público Las Castañeras,320,48002,04/09/2015,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION NOMINATIVA AMPA CEIP LAS CASTAÑERAS SEGUN DECRETO 1760/2015,"873,30","0,00",#NAME?
Educación. AMPA Colegio público Las Castañeras,320,48002,11/12/2015,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION NOMINATIVA AMPA CEIP LAS CASTAÑERAS SEGUN DECRETO 2523/2015,"200,00","0,00",#NAME?
Educación. AMPA Colegio público Las Castañeras,320,48002,30/12/2015,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION NOMINATIVA AMPA CEIP LAS CASTAÑERAS SEGUN DECRETO 2810/2015,"1.311,61","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,29/05/2015,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION AMPA CEIP LAS CASTAÑERAS ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN  COLEGIOS PUBLICOS SEGUN DECRETO 911/2015,"4.513,83","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,08/07/2015,G83761478,AMPA LAS CASTAÑERAS,CONVENIO DE COLABORACION AMPA CEIP LAS CASTAÑERAS ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN  COLEGIOS PUBLICOS - APROBADO POR DECRETO 1336/2015,"555,09","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,04/09/2015,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION AMPA CEIP LAS CASTAÑERAS ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN  COLEGIOS PUBLICOS SEGUN DECRETO 1759/2015,"2.000,00","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,20/11/2015,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION AMPA CEIP LAS CASTAÑERAS ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN  COLEGIOS PUBLICOS SEGUN DECRETO 2345/2015,"1.210,66","0,00",#NAME?
Educación. Plan Local Mejora y Extensión Servicios Educativos,320,48003,11/12/2015,G83761478,AMPA LAS CASTAÑERAS,SUBVENCION AMPA CEIP LAS CASTAÑERAS ACTIVIDADES EXTRAESCOLARES Y CAMPAMENTOS EN  COLEGIOS PUBLICOS SEGUN  DECRETO 2525/2015,"1.305,66","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,04/09/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICA SERVICIOS SOCIALES DECRETO CONCESION 1665/2015 - DECRETO DE APROBACION 1735/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1736/2015,"300,00","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,06/07/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICA SERVICIOS SOCIALES Dº CONCESION 1292/2015 - APROBADO CON Dº 1369/2015 Y DECRETO ORDENACION PAGO 1370/2015,"250,00","0,00",#NAME?
Fomento del empleo..Personal  Insercción Laboral,241,14309,18/08/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,ANTICIPO A CUENTA NOMINA MES DE AGOSTO SEGUN DECRETO 1737/2015,"150,00","0,00",#NAME?
Fomento del empleo..Personal  Insercción Laboral,241,14309,28/08/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,CANCELACION ANTICIPO A CUENTA NOMINA MES DE AGOSTO,"-150,00","0,00",#NAME?
Fiestas populares y festejos. Plan de -subvenciones Locales (Participación Ciudadana,338,48015,05/08/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"SUBVENCION PEÑAS CONCURSO AUTOS LOCOS CORPUS 2015 - PEÑA ANTARES . - APROBADO POR DECRETO DE APROBACIÓN, RENOCIMIENTO Y ORDENACIÓN DE PAGO 1619/2015","200,00","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,27/05/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICA SERVICIOS SOCIALES Dº CONCESION 954/2015 Y Dº APROBACION 1045/2015 Y DECRETO ORDENACION PAGO 1046/2015,"500,00","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,06/07/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDAS ECONOMICAS SERVICIOS SOCIALES CONCEDIDA Dº 690/2015 - APROBADO Dº 1306/15 Y DECRETO ORDENACION PAGO 1307/2015,"300,00","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,10/07/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,EMBARGO AEAT  -  AYUDA SERVICIOS SOCIALES Dº CONCESION 976/2015 - Dº APROBACION 1306/2015  Y DECRETO ORDENACION PAGO 1307/2015,"71,20","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,17/07/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA SERVICIOS SOCIALES Dº CONCESION 976/2015 - Dº APROBACION 1306/2015  Y DECRETO ORDENACION PAGO 1307/2015,"0,02","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,28/07/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA SERVICIOS SOCIALES Dº CONCESION 976/2015 - Dº APROBACION 1306/2015 Y DECRETO ORDENACION PAGO 1307/2015 - COMPENSACION SEGUN Dº 1441/2015 - DATA 78/2015,"228,78","0,00",#NAME?
Cultura. Actividades culturales,330,22609,29/05/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"REALIZACION ESPECTACULO ""POBRECITA LA GALLINITA""- APROBADO Dº 1062/2015  - NUMERO DE FAC.: 10-2015 DE FECHA OPERACION: 14/05/2015 Y FECHA REG. INTERVENCIÓN: 28/04/2015 Y DECRETO ORDENACION PAGO 1094/2015","580,80","72,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,29/04/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDAS SERVICIOS SOCIALES SGUN Dº CONCESION 693/2015 - Dº APROBACION PAGO 778/2015 Y Dº ORDENACION PAGO 779/2015,"250,00","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,04/09/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICA SEVICIOS SOCIALES DECRETO DE CONCESION 1657/2015 - DECRETO DE APROBACION 1735/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1736/2015,"150,00","0,00",#NAME?
Administrción General. Pagas anticipadas y demás préstamos al personal,9202,83000,08/10/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,PRESTAMO DE PERSONAL SEGUN DECRETO 2026/2015,"1.200,00","0,00",#NAME?
"Protección civil. Maquinaria, instalaciones técnicas y utillaje",3341,62304,18/12/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,"SUMINISTRO DE EQUIPO DE SONIDO CON ACCESORIOS , CONCEJALIA DE JUVENTUD, APROBADA CON DECRETO 2508/15 - NUMERO DE FAC.: 006/15 DE FECHA OPERACION: 26/11/2015 Y FECHA REG. INTERVENCIÓN: 20/11/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2570/2015","1.760,20","0,00",#NAME?
Seguridad  y P. Civil..Pintura de Viales,130,61109,13/11/2015,A78015880,"API MOVILIDAD , S.A.","EXPTE. 23/15: CERTIFICACION SH: CONTRATO MANTENIMIENTO, REPOSICION Y NUEVA IMPLANTACION SEÑALIZACIÓN HORIZONTAL EN LAS VIAS PROPIEDAD AYTO. ARROYOMOLINOS - APROBADA POR DECRETO Nº 2.361/2015 - NUMERO DE FAC.: FVTA287/287N150906 DE FECHA OPERACION: 09/11/2015 Y FECHA REG. INTERVENCIÓN: 23/10/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2362/2015","59.027,36","0,00",#NAME?
Asistencia social primaria. Programa de Emergencia Social,231,22759,03/08/2015,,Este concepto recoge las personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos,AYUDA ECONOMICA SERVICIOS SOCIALES Dº CONCESION 1346/2015 - Dº APROBACION 1576/2015 Y DECRETO ORDENACIÓN DE PAGO 1577/2015 DE 22 DE JULIO,"200,00","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,04/03/2015,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13. ENERO. TALLERES Y CURSOS MUNICIPALES CONEJALIA DE CULTURA - APROBADA POR DECRETO 325/2015 - NUMERO DE FAC.: A/2150034 DE FECHA OPERACION: 24/02/2015 Y FECHA REG. INTERVENCIÓN: 05/02/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 326/2015,"4.073,45","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,25/03/2015,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DDE FEBRERO TALLERES Y CUROS  MUNICIPALES CONCEJALIA DE CULTURA - APROBADA POR DECRETO 499/2015 - NUMERO DE FAC.: A2150060 DE FECHA OPERACION: 10/03/2015 Y FECHA REG. INTERVENCIÓN: 04/03/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 500/2015,"4.947,25","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,05/05/2015,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/13 MES DE MARZO, TALLERES Y CURSOS - CULTURA - APROBADA POR DECRETO 813/2015 - NUMERO DE FAC.: A/2150104 DE FECHA OPERACION: 21/04/2015 Y FECHA REG. INTERVENCIÓN: 06/04/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 814/2015","4.690,25","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,02/06/2015,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/13 MES DE ABRIL TALLERES Y CURSOS MUNICIPALES, CULTURA - APROBADA POR DECRETO DE ALCALDÍA 1072/2015 - NUMERO DE FAC.: A/2150156 DE FECHA OPERACION: 18/05/2015 Y FECHA REG. INTERVENCIÓN: 05/05/2015 Y DECRETO ORDENACION PAGO 1075/2015","4.574,60","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,21/07/2015,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/13 MES DE MAYO CONCEJLAIA DE CULTURA ""CONTRATO DE TALLERES Y CURSOS MUNICIPALES"" - APROBADA POR DECRETO Nº 1.423/2015 -  NUMERO DE FAC.: A/2150206 DE FECHA OPERACION: 02/07/2015 Y FECHA REG. INTERVENCIÓN: 10/06/2015 Y DECRETO ORDENACION DE PAGO Nº 1424/2015","4.908,70","0,00",#NAME?
Educación. Taller de cultura enseñanza,330,22611,21/07/2015,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/13  MES DE JUNIO TALLERES Y CURSOS CONCEJALIA DE CULTURA  ""CONTRATO TALLERES Y CURSOS MUNICIPALES"" - APROBADA POR DECRETO Nº 1.423/2015 - NUMERO DE FAC.: A/2150263 DE FECHA OPERACION: 02/07/2015 Y FECHA REG. INTERVENCIÓN: 26/06/2015 Y DECRETO ORDENACION DE PAGO Nº 1424/2015","3.032,60","0,00",#NAME?
Tercera Edad.Gastos culturales tercera edad,3342,22623,04/03/2015,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13. ENERO. TALLERES Y CURSOS MUNICIPALES CONCEJALIA DE TERCERA EDAD -APROBADA POR DECRETO 325/2015 - NUMERO DE FAC.: A/2150036 DE FECHA OPERACION: 24/02/2015 Y FECHA REG. INTERVENCIÓN: 05/02/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 326/2015,"346,95","0,00",#NAME?
Tercera Edad.Gastos culturales tercera edad,3342,22623,08/04/2015,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE FEBRERO TALLERES Y CUROS TERCERA EDAD - APROBADA POR DECRETO Nº 631/2015 - NUMERO DE FAC.: A/2150062 DE FECHA OPERACION: 25/03/2015 Y FECHA REG. INTERVENCIÓN: 04/03/2015 Y DECRETO DE ORDENACION DE PAGO Nº 640/2015,"308,40","0,00",#NAME?
Tercera Edad.Gastos culturales tercera edad,3342,22623,05/05/2015,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE MARZO TALLERES Y CURSOS TERCERA EDAD  - APROBADA POR DECRETO 813/2015 - NUMERO DE FAC.: A/2150106 DE FECHA OPERACION: 21/04/2015 Y FECHA REG. INTERVENCIÓN: 06/04/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 814/2015,"308,40","0,00",#NAME?
Tercera Edad.Gastos culturales tercera edad,3342,22623,02/06/2015,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13 MES DE ABRIL TALLERES Y CURSOS MUNICIPALES TERCERA EDAD  - APROBADA POR DECRETO DE ALCALDÍA 1072/2015 - NUMERO DE FAC.: A/2150158 DE FECHA OPERACION: 18/05/2015 Y FECHA REG. INTERVENCIÓN: 05/05/2015 Y DECRETO ORDENACION PAGO 1075/2015,"308,40","0,00",#NAME?
Tercera Edad.Gastos culturales tercera edad,3342,22623,21/07/2015,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/13 MES DE JUNIO TALLERES Y CURSOS TERCERA EDAD  ""CONTRATO TALLERES Y CURSOS MUNICIPALES"" - APROBADA POR DECRETO Nº 1.423/2015 - NUMERO DE FAC.: A/20150264 DE FECHA OPERACION: 02/07/2015 Y FECHA REG. INTERVENCIÓN: 26/06/2015 Y DECRETO ORDENACION DE PAGO Nº 1424/2015","308,40","0,00",#NAME?
Tercera Edad.Gastos culturales tercera edad,3342,22623,21/07/2015,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/13  MES DE MAYO   TALLERES TERCERA EDAD   ""CONTRATO TALLERES Y CURSOS MUNICIPALES"" - APROBADA POR DECRETO Nº 1.423/2015 - NUMERO DE FAC.: A/2150208 DE FECHA OPERACION: 02/07/2015 Y FECHA REG. INTERVENCIÓN: 10/06/2015 Y DECRETO ORDENACION DE PAGO Nº 1424/2015","231,30","0,00",#NAME?
Mujer.Area de Mujer,3343,22618,04/03/2015,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13. ENERO. TALLERES Y CURSOS MUNICIPALES CONCEJALIA DE MUJER - APROBADA POR DECRETO 325/2015 - NUMERO DE FAC.: A/2150035 DE FECHA OPERACION: 24/02/2015 Y FECHA REG. INTERVENCIÓN: 05/02/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 326/2015,"115,65","0,00",#NAME?
Mujer.Area de Mujer,3343,22618,25/03/2015,B19178961,"ARJE FORMACION, S.L.",EXPTE. 20/13  MES DE FEBRERO TALLERES Y CURSOS MUNICIPALES  CONCEJALÍA DE MUJER - APROBADA POR DECRETO 499/2015 - NUMERO DE FAC.: A/2150061 DE FECHA OPERACION: 10/03/2015 Y FECHA REG. INTERVENCIÓN: 04/03/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 500/2015,"154,20","0,00",#NAME?
Mujer.Area de Mujer,3343,22618,05/05/2015,B19178961,"ARJE FORMACION, S.L.","EXPTE. 20/13 MES DE MARZO, TALLERES Y CURSOS MUJER - APROBADA POR DECRETO 813/2015 - NUMERO DE FAC.: A/2150105 DE FECHA OPERACION: 21/04/2015 Y FECHA REG. INTERVENCIÓN: 06/04/2015 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 814/2015","154,20","0,00",#NAME?
